LTS0252813 CC1=CCC23CCC(C(C)(/C=C/C=C(C)C(=O)O)OC2=O)C3(O)CC1
LTS0244215 COC(=O)C1=CC[C@]23CC[C@H]([C@@]2(OC(C)=O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)O)OC3=O
LTS0271347 CC1=C[C@]2(C[C@@H](C)[C@H]3[C@@H](C[C@@]4(C)[C@@H]5CC[C@H]6C(C)(C)C(=O)CC[C@@]67C[C@@]57CC[C@]34C)O2)OC1=O
LTS0051882 C[C@]12CCC[C@@](C)(CO)[C@@H]1C[C@@H](O)C1=CC(=O)CC[C@@H]12
LTS0203405 CC(C)(O)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CO
LTS0241851 C=C[C@@](C)(O)CC[C@H]1C(=C)C[C@H](OC(C)=O)[C@H]2C(C)(C)CCC[C@]12C
LTS0194275 CC(Cc1cc(C(=O)O)co1)C1(C)CC=C2C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC21C
LTS0062833 CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45CC35CC[C@]12C
LTS0263519 CC(=O)c1ccc2c(c1)CCC1C(C)(C(=O)O)CCCC21C
LTS0093310 CC1=CC2(CC(C)C3C(CC4(C)C5CCC6C(C)(C)OC(=O)C=CC67CC5(CCC34C)OO7)O2)OC1=O
LTS0222481 CC1=CC[C@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C
LTS0198333 CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2
LTS0102800 CC1=C[C@]2(CC(C)C3C(CC4(C)C5CCC6C(C)(C)C(=O)CC[C@@]67C[C@@]57CC[C@]34C)O2)OC1=O
LTS0220147 C[C@@H]1C[C@]2(C[C@@H](C)[C@H]3[C@@H](C[C@@]4(C)[C@@H]5CC[C@H]6C(C)(C)C(=O)CC[C@@]67C[C@@]57CC[C@]34C)O2)OC1=O
LTS0212919 CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
LTS0100996 CC(=O)O[C@]12CCC(C(=O)O)=CC[C@]13CC[C@H]2[C@@](C)(/C=C/C=C(\C)C(=O)O)OC3=O
LTS0057444 CC1=CCC23CCC(C(C)(/C=C/C=C(C)C(=O)OC4OC(CO)C(O)C(O)C4O)OC2=O)C3(O)CC1
LTS0212002 CCC(CCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)C
LTS0223331 C=C1CC[C@@H]2C(=C)CC[C@@H](C(C)C)[C@H]2C1
LTS0084326 C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(C)C
LTS0215888 CC1=CC[C@@]23CC[C@@H]([C@](C)(/C=C/C=C(\C)C(=O)OC[C@@H](O)CO)OC2=O)[C@@]3(O)CC1
LTS0218066 COC(=O)/C(C)=C/C=C/[C@@]1(C)OC(=O)[C@]23C=C[C@@](C)(O)CC[C@]2(OC(C)=O)[C@H]1CC3
LTS0194271 COC(=O)C1=CCC23CC[C@H](C(C)(/C=C/C=C(/C)C(=O)O)OC2=O)C3(OC(C)=O)CC1
LTS0082146 CC(=O)O[C@]12CC=C(C)[C@H](O)C[C@]13CC[C@H]2[C@@](C)(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC3=O
LTS0222289 C=CC(C)=CCC1C(C)(O)CCC2C(C)(CO)CCCC12C
LTS0033338 CC(C)C12CCC3(O1)C(CC1C(C)(C(=O)O)CCCC13C)C(=O)C2
LTS0232556 CC(=O)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O
LTS0023511 C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C
LTS0229171 CC(C)c1ccc2c(c1)C(=O)C[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O
LTS0172363 C[C@@H]1C[C@]2(C[C@@H](C)[C@H]3[C@@H](C[C@@]4(C)[C@@H]5CC[C@@H]6C(C)(C)OC(=O)C[C@H]7OO[C@@H](C[C@]34C)[C@H]5C[C@@]67O)O2)OC1=O
LTS0167051 CC1=CCC2C3C(C(C)C)CC[C@]2(C)[C@@H]13
LTS0182815 CC(C)c1ccc2c(c1)C(O)CC1C(C)(C(=O)O)CCCC21C
LTS0049492 CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
LTS0008282 CC1=C[C@H]2[C@H](C(C)C)CC[C@@](C)(O)[C@H]2CC1
LTS0238309 CCC(CCC(C)C1CCC2C3CC(O)C4=CC(O)CCC4(C)C3CCC12C)C(C)C
LTS0238294 C=CC1(C)CCC2C(=CCC3C(C)(C(=O)O)CCCC23C)C1
LTS0226881 COC(=O)C(C)=CC=CC1(C)OC(=O)C23C=CC(C)(O)CCC2(OC(C)=O)C1CC3
LTS0029803 CC1(CO)CCCC2(C)C3CCC(O)(C(C)(C)O)C=C3C(=O)CC12
LTS0207418 C=C1C/C=C\C(C)(C)C/C=C(\C)CCC1
LTS0241149 CC(C)[C@]12C=C3C(=O)C[C@@H]4[C@](C)(CCC[C@@]4(C)C(=O)O)[C@@]3(CC1)OO2
LTS0239275 CC1=CC[C@]23CC[C@H]([C@@]2(O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)O)OC3=O
LTS0248056 CC1CCC2(O)C(C)CCC3C(C12)C3(C)C
LTS0256797 C=C[C@@](C)(O)CC[C@H]1C(=C)C[C@H](O)[C@@H]2C(C)(C)CCC[C@]12C
LTS0200738 C[C@@H]1C[C@]2(C[C@@H](C)[C@H]3[C@@H](C[C@@]4(C)[C@@H]5CC[C@H]6C(C)(C)OC(=O)C=C[C@@]67C[C@]5(CC[C@]34C)OO7)O2)OC1=O
LTS0036295 C[C@@H]1CC(=O)C(CC(=O)O)=C2C[C@@]3(C)C4=CC[C@H]5C(C)(C)C(=O)CC[C@]5(C)[C@@H]4CC[C@]3(C)[C@H]21
LTS0253328 COC(=O)/C(C)=C/C=C/[C@]1(C)OC(=O)[C@]23CC=C(C)CC[C@]2(OC(C)=O)[C@H]1CC3
LTS0249399 CC(C)(O)c1ccc2c(c1)[C@H](O)C[C@@H]1[C@]2(C)CCC[C@@]1(C)O
LTS0064925 COC(=O)C1=CCC23CCC(C(C)(CCC(=O)O)OC2=O)C3(O)CC1
LTS0041104 C=CC(C)(O)CCC1C(=C)CCC2C(C)(COC(C)=O)CCCC12C
LTS0195475 CC(C)C12CCC3C4(C)CCCC(C)(C(=O)O)C4CC4OC43C1O2
LTS0181377 CC(C)(O)c1ccc2c(c1)C(=O)C[C@@H]1[C@]2(C)CCC[C@@]1(C)CO
LTS0194371 CC(=O)O[C@]12CC[C@](C)(O)C=C[C@]13CC[C@H]2[C@@](C)(/C=C/C=C(\C)C(=O)O)OC3=O
LTS0180624 CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
LTS0255603 CC(C)(O)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2
LTS0054271 CC(C)(O)c1ccc2c(c1)CCC1C(C)(C(=O)O)CCCC21C
LTS0112138 COC(=O)C1=CC[C@]23CC[C@H]([C@@]2(C(=O)OC)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)O)OC3=O
LTS0014923 CC(C)(O)c1ccc2c(c1)C(=O)CC1C(C)(CO)CCCC21C
LTS0059667 CC(C)=CCCC(C)=CCCC(C)=CCO
LTS0266840 CC(C)C(=O)CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(=O)CCC45CC35CCC12C
LTS0016138 CC1(CO)CCCC2(C)C3CCC(O)(C(C)(C)O)C=C3C(O)CC12
LTS0003025 CC1CC2(CC(C)C3C(CC4(C)C5CCC6C(=CCC(=O)OC6(C)C)CC5=CCC34C)O2)OC1=O
LTS0106221 C/C(=C\Cc1occc1C)Cc1cc(C)co1
LTS0119951 C=CC(C)=CCC1C(C)(O)CCC2C(C)(C=O)CCCC12C
LTS0260337 C[C@@H]1C[C@]2(C[C@@H](C)[C@H]3[C@@H](C[C@@]4(C)[C@@H]5CC[C@@H]6[C@@H]7C[C@@]5(CC[C@]34C)OO[C@@H]7CC(=O)OC6(C)C)O2)OC1=O
LTS0013335 CC(C)(O)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)O
LTS0046941 COC1(C(C)C)C=C2C(=O)CC3C(C)(C(=O)O)CCCC3(C)C2CC1
LTS0137968 CC(C)C(=O)CCC1C(C=O)=CCC2C(C)(C(=O)O)CCCC12C
LTS0063728 COC(=O)C1=CC[C@]23CC[C@H]([C@@]2(OC(C)=O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC3=O
LTS0269561 CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C
LTS0001048 CC(C)(O)c1ccc2c(c1)C(O)CC1C(C)(C=O)CCCC21C
LTS0122872 COC(=O)C1=CC[C@]23CC[C@H]([C@@]2(O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)COC3=O
LTS0031542 COC(=O)C1=CC[C@]23CC[C@H]([C@@]2(OC(C)=O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC3=O
LTS0006899 CC1=CC(=O)CC(C)(C)/C1=C\C=C(C)\C=C\C=C(C)\C=C\C=C\C(C)=C\C=C\C(C)=C\C=C1\C(C)=CC(=O)CC1(C)C
LTS0007776 CC(C)C1(O)C=C2C(=O)CC3C(C)(C(=O)O)CCCC3(C)C2CC1
LTS0009161 CC(C)(O)c1ccc2c(c1)[C@H](O)C[C@@H]1[C@]2(C)CCC[C@@]1(C)C=O
LTS0007464 CC(=O)O[C@]12CCC(C)=CC[C@]13CC[C@H]2[C@@](C)(/C=C/C=C(\C)C(=O)O)OC3=O
LTS0009307 CC(C)(O)[C@]1(O)C=C2[C@H](O)C[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1
LTS0004673 CC1CC2(CC(C)C3C(CC4(C)C5CCC6C(C)(C)OC(=O)C=CC67CC5(CCC34C)OO7)O2)OC1=O
LTS0122476 C[C@H](Cc1cc(C(=O)O)co1)[C@]1(C)CC=C2C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@@H]3CC[C@]21C
LTS0052940 C=CC[C@@H](O)CC[C@H]1C(=C)C[C@H](OC(C)=O)[C@H]2C(C)(C)CCC[C@]12C
LTS0004074 CC(C)(O)c1ccc2c(c1)[C@H](O)C[C@@H]1[C@]2(C)CCC[C@@]1(C)CO
LTS0002872 C=C[C@@](C)(O)CC[C@H]1C(=C)CC[C@H]2[C@@](C)(C=O)CCC[C@]12C
LTS0010147 C=CC(C)=CCC1C(C)(O)CCC2C(C)(COC(C)=O)CCCC12C
LTS0011680 CC(C)C12C=C3C(=O)CC4C(C)(C(=O)O)CCCC4(C)C3(CC1)OO2
LTS0004052 CC1CC2(CC(C)C3C(CC4(C)C5CCC6C(C)(C)OC(=O)CC7OOC(CC34C)C5CC76O)O2)OC1=O
LTS0021629 COC(=O)C1=CC[C@]23CC[C@H]([C@@]2(OC(C)=O)CC1)[C@@](C)(CCC(=O)O)OC3=O
LTS0007519 C=CCC(O)CCC1C(=C)CC(O)C2C(C)(C)CCCC12C
LTS0026801 COC(=O)C1=CC[C@@]23CC[C@@H]([C@](C)(/C=C/C=C(\C)C(=O)OC[C@H](O)CO)OC2=O)[C@@]3(OC(C)=O)CC1
LTS0251727 C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)C3=CC[C@]12C
LTS0030893 CC1=CC[C@]23CC[C@H]([C@@]2(O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)OC[C@H](O)CO)OC3=O
LTS0031552 C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(=O)CCC45CC35CCC12C)C(C)C
LTS0024768 CC(C)c1ccc2c(c1)[C@H](O)C[C@@H]1[C@]2(C)CCC[C@@]1(C)O
LTS0004837 CC(=O)OC12CCC(C(=O)O)=CCC13CCC2C(C)(C=CC=C(C)C(=O)O)OC3=O
LTS0214457 CC(=O)OC12CCC(C)=CCC13CCC2C(C)(C=CC=C(C)C(=O)O)OC3=O
LTS0087313 CC1=C[C@@H]2[C@H](C(C)C)CC[C@@](C)(O)[C@@H]2CC1
LTS0207625 CC(C)c1ccc2c(c1)CCC1C(C)(COC(=O)CCC(=O)O)CCCC21C
LTS0086601 COC(=O)C1=CC[C@]23CC[C@H]([C@@]2(O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)O)OC3=O
LTS0250214 COC(=O)C1=CC[C@@]23CC[C@@H]([C@](C)(/C=C/C=C(\C)C(=O)OC)OC2=O)[C@@]3(OC(C)=O)CC1
LTS0100919 C=C[C@@](C)(O)CC[C@H]1C(=C)CC[C@H]2[C@@](C)(COC(C)=O)CCC[C@]12C
LTS0099222 COC(=O)CC[C@]12C[C@]13CC[C@]1(C)[C@H]4[C@H](C)C[C@]5(C[C@@H](C)C(=O)O5)O[C@@H]4C[C@@]1(C)[C@@H]3CC[C@H]2C(C)(C)O
LTS0231646 CC(C)C1(O)C=C2C(=O)CC3C(C)(CO)CCCC3(C)C2CC1
LTS0022360 CC(C)[C@@]12C=C3C(=O)C[C@@H]4[C@](C)(CCC[C@@]4(C)C(=O)O)[C@]3(CC1)OO2
LTS0213494 CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12C
LTS0093361 CC(C)c1ccc2c(c1)[C@H](O)C[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O
LTS0049703 COC(=O)CCC12CC13CCC1(C)C4C(C)CC5(CC(C)C(=O)O5)OC4CC1(C)C3CCC2C(C)(C)O
LTS0036193 COC(=O)C1=CC[C@@]23CC[C@@H]([C@](C)(/C=C/C=C(\C)C(=O)O)OC2=O)[C@@]3(OC(C)=O)CC1
LTS0265076 CC(=O)OC12CCC(C)(O)C=CC13CCC2C(C)(C=CC=C(C)C(=O)O)OC3=O
LTS0243187 C[C@@H]1C[C@]2(C[C@@H](C)[C@H]3[C@@H](C[C@@]4(C)CCC=C5C6=CC(CC[C@]34C)OC6=CC(=O)OC5(C)C)O2)OC1=O
LTS0091402 CC1=C[C@]2(C[C@@H](C)[C@H]3[C@@H](C[C@@]4(C)[C@@H]5CC[C@H]6C(C)(C)OC(=O)C=C[C@]67C[C@@]5(CC[C@]34C)OO7)O2)OC1=O
LTS0043549 CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1OO3
LTS0243815 CC(C)c1ccc2c(c1)[C@H](O)C[C@@H]1[C@]2(C)CCC[C@@]1(C)CO
LTS0120623 CC(C)[C@]1(O)C=C2C(=O)C[C@@H]3[C@](C)(CCC[C@@]3(C)CO)[C@H]2CC1
LTS0042594 C[C@@H]1C[C@]2(C[C@@H](C)[C@H]3[C@@H](C[C@@]4(C)[C@@H]5CC[C@@H]6C(=CCC(=O)OC6(C)C)CC5=CC[C@]34C)O2)OC1=O
LTS0037581 COC(=O)C1=CC[C@]23CC[C@H]([C@@]2(O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)OC[C@H](O)CO)OC3=O
LTS0256252 CC(=O)OC12CCC(C)=CCC13CCC2C(C)(C=CC=C(C)C(=O)OC1OC(CO)C(O)C(O)C1O)OC3=O
LTS0023310 COC(=O)C1(C)CCCC2(C)C1CC(=O)C1=CC3(C(C)C)CCC12OO3
